# dialogue_ru.tsv — перевод реплик, записываемый прямо в базу Dialogue System.
# Колонки: conversationId | entryId | перевод.  Ищется по паре id, кладётся в поле «ru».
# Строки с # пропускаются. « \n » разворачивается в перенос строки.
#
# --- LOCKED (2026-08-29): согласовано с пользователем ---
#
# Реплики, у которых перевода в игре не было вовсе
109	32	Как насчёт этого обручального кольца?
109	33	У меня есть красивое зеркало. Хочешь?
109	34	(Уйти) Жди здесь. Я вернусь.
109	35	(Заклинание) Как насчёт ледяного шара?
109	36	Ледяной шар? Блестит! Холодный! Меняемся!
109	37	Вот. Золото!
109	38	Нет! Золото блестит! Гвоздь тёмный!
109	39	Да! Да! Блестит! Сверкает! Меняться! Меняться!
109	40	Кольцо маленькое! Золото большое! Но... красивое! Ладно!
109	43	Как насчёт этого ожерелья?
109	44	Ожерелье маленькое! Золото большое! Но красивое! Ладно!
109	45	Ты обратно. Меняться готов?
109	46	Человек злой! Человек умирать! Бежать!
109	48	Да-а! Хороший человек! Мне радостно!
109	50	Ай! Крысы! Крысы! Прочь! Застрял!
109	51	Да! Очень хорошо! Сын Айвиса! Пока!
109	531	Ух ты! Ты и это умеешь. Вот уж не ожидала.
15	1	Боги, эти странные пожары меня до смерти напугали... надо ещё выпить, чтобы руки не тряслись... хм? Тебе чего?
15	6	И что это могло быть, как думаешь?
15	8	Кто знает? Может, чудовище... а может, какой-нибудь колдун опыты ставил или дрался. Слыхал я, недавно в город новый приехал.
15	9	Хорошо, спасибо, что рассказал.
15	10	А точное место назвать можешь?
15	12	Точно не скажу. Я был слишком далеко, да и перепугался до полусмерти. Знаю только, что это было в лесу под Бреа, недалеко от хижины охотника.
15	13	Я-то думал, у тебя есть что рассказать по делу, а вышла одна невнятица.
15	14	Будь человеком, сходи да погляди, а? Я и на милю к тому месту не подойду, пока кто-нибудь не выяснит, что там такое!
15	17	Ты про мастера Клементе, моего учителя? Он не колдун, он волшебник.
15	18	Имени не припомню. Волшебник, колдун — почём мне знать, в чём разница? И не объясняй, мне всё равно.
15	21	Нет, просто ставлю тебя в известность.
15	22	Мог бы хотя бы спасибо сказать. Теперь ты знаешь правду.
15	23	Вот же неблагодарный тип. Твоей матери было бы за тебя стыдно.
15	24	Да она мне об этом забыть не даёт. Это всё?
15	511	Следи за собой, приятель. Мне не по нраву такая невоспитанность.
15	512	*Вздох* Не стоило сюда заходить. Уходим скорее. Что толку задирать пьяницу?
36	14	С вами хотят поторговать гоблины.
36	15	Простите, я тут ничем не торгую. Всё оружие, что я кую, уходит в городские лавки. Загляните лучше туда.
36	16	Ха-ха... не смешно. Торговать с чудовищами опасно. Если бы в городе прознали о моих делах с этой тварью, меня бы изгнали.
36	17	Я передам им ваши слова.
36	18	Эта ватага гоблинов кажется вполне мирной. Они просто хотят обменяться товаром, а лишняя монета, не знаю как вам, а мне всегда пригодится.
36	19	Хорошо, попробую отнестись без предубеждения. А гоблин знает, что цена может оказаться ему не по карману?
36	21	Ван? Да, на прошлой неделе он приходил ко мне и купил добрый меч. Слыхал, что он собирался в какой-то поход. Но, откровенно говоря, походы — не моё дело, так что лучше поспрашивайте в таверне.
36	26	У вас не найдётся лишней железной руды? Я заплачу.
36	27	Мы с ним оба кузнецы и живём в одном городе, но близки не так, как вам, должно быть, кажется. Скажу одно: он был хорошим кузнецом, который так и не раскрылся до конца. Если бы он не тратил столько времени на пустые мечтания... Он всё раздумывал, каким станет будущее Фрилендов, будто чертил вещи, которых никогда не существовало, вместо того чтобы заниматься работой, что была прямо перед ним.
36	29	Нет, к сожалению. С тех пор как шахты в Серых Холмах забросили, железной руды в Бреа не хватает. У меня её ровно столько, сколько нужно самому.
36	30	(Починка) Мне нужно починить снаряжение.
36	88	Я ищу работу.
36	89	Сейчас неподходящее время.
36	90	Конечно. Помощник мне пригодится.
36	91	(Начать работу)
114	1	Здравствуй, путник! По виду ты из тех, чей клинок частенько встречается с чудовищами. У меня как раз найдётся для тебя работа.
114	2	У вас тут завелось чудовище, которое надо убить?
114	3	Сегодня мне некогда.
114	5	Верно. По правде сказать, никакие они не чудовища. Опасности от этого не меньше.
114	6	Видите ли, я фермер. У меня тут неподалёку небольшое хозяйство, и несколько дней назад на него нагрянуло стадо кабанов. Изгородь поломали, посевы вытоптали, корни повыкапывали. Хуже того, они, похоже, вознамерились остаться и обжиться. Бросаются на всё подряд, а я не охотник. Не поможете?
114	8	А что я получу взамен?
114	9	Немного еды и пару медяков. Земледелие — занятие небогатое. Зато я про твоё доброе дело всей деревне расскажу.
114	13	Монеты оставьте себе. Еды довольно.
114	14	Правда? Никогда не встречал человека столь щедрого и благородного. Уж я расскажу о тебе всей деревне! Ура!
114	16	(Взять награду и уйти)
114	17	Валла, друг мой, звери ушли?
114	18	Я всё ещё ищу этих кабанов.
114	19	Да, не спеши.
114	21	Удачи, странник.
189	1	Вот ты где. Плати.
189	2	Как жилось в Бреа?
189	5	Ну... ах, да... вот плата за прошлый раз...
189	6	Сперва расскажи.
189	7	И всё же я рассчитываю на плату.
189	8	Мы расстались на Большом рынке. Обратная дорога в Бреа прошла на удивление гладко — как у любого обычного путника. Ни на открытых равнинах, где удобно нападать, ни в лесу, где удобно убивать, я не заметил ни одной подозрительной фигуры.
189	9	До Бреа я добрался благополучно. В какой-то миг мне даже показалось, что погоню бросили. Я пошёл прямо в условленный дом — вот в этот самый — повидать мою милую Ширли. И там нашёл этот ультиматум.
189	10	Прочитав ультиматум, я понял: «Зелёные листья» похитили мою жену и требуют, чтобы я обменял свою жизнь на её. Теперь я должен вызволить Ширли. Для верности — не пойдёшь ли ты со мной?
189	11	Не вопрос. Заплачу тебе даже больше, чем только что.
189	14	Помнится, ты был всего лишь десятником...
189	17	...Друг... есть для меня ещё работа?
189	18	Начну с того, что было после того, как мы расстались.
189	19	Из врагов мне попались только несколько волков. Никакой угрозы. Всё шло гладко.
189	20	Поможешь мне спасти жену?
105	18	Так-так-так, поглядите, кто к нам пожаловал! Свежее пополнение!
105	20	Я насчёт записи в поход. Ты тут за старшего?
105	22	А! Да, я. Ваш поход начнётся вот-вот, но сперва мне понадобится ваше содействие. Сдайте оружие — обычное дело.
105	23	За какого дурака ты меня держишь? Да и потом, если мы правда идём в поход, оружие мне очень скоро понадобится.
105	24	Хорошо, вот оно.
105	25	Всё бунтуем, значит? Ребята, подстригите коготки этой кошечке.
105	26	Странный способ здороваться.
105	27	(шёпотом) Что-то тут не так... будь начеку.
105	29	Отдать оружие, чтобы ты обобрал меня безоружного? Я не дурак.
105	31	Верно подмечено. Оружие, пожалуй, оставлю при себе.
105	32	Это ради общей безопасности. Мартина, сделай, как просят.
105	33	Вот так-то лучше. Благодарю за содействие. Ребята, отправьте новый товар в клетку.
105	34	Пошёл ты, дурень! Я своё оружие никому не отдам.
105	35	Вы что за шуты? Что вы здесь делаете?
105	36	Ну, я... мы отряд искателей приключений, набираем людей в новый поход. Впрочем, довольно ломать комедию. Ребята, взять их!
34	20	Как жизнь, приятель? Не угостишь выпивкой?
34	22	(15 медяков) Отчего же нет.
34	23	Спасибо, приятель.
181	22	Расскажите нам об этой тайной работе.
181	24	(Убедившись, что за дверью никого нет, она понизила голос) У Базы есть свой человек в Торговой гильдии: он намерен разложить гильдию изнутри, снабжая пристрастившихся молоком Мары.
181	25	(Уйти) Задача непростая, дайте мне подумать.
181	26	То есть вы хотите сказать, что дурман уже разошёлся по гильдии?
181	27	Думаю, начать стоит с того, чтобы выявить в Торговой гильдии пристрастившихся, а затем по следу выйти на самого лазутчика.
181	33	Больше ни слова. Договорились.
181	34	Нужно ли уладить что-нибудь ещё?
181	36	(Уйти) Мне нужно подумать.
181	38	Сейчас он десятник, в непосредственном подчинении у адъютанта Базы. Не уверена, что это вам пригодится, но всё же скажу.
181	39	Как вы думаете, что с ним случилось?
181	40	Очень надеюсь, что он жив, но на Базе полно отъявленных мерзавцев. Так или иначе, он наверняка лишён свободы — потому и не может с нами связаться.
181	41	Хорошо, я выясню, где он.
181	44	Мне ещё нужно придумать, как поймать лазутчика.
181	47	Расскажите ещё раз, что вам известно об осведомителе.
181	48	Мы хотели бы узнать о караванном деле, о котором вы упомянули раньше.
181	49	О, это очень важное начинание. Караванный торговый путь через несколько земель.
181	50	Расскажете подробнее?
181	51	Вы говорите, что этим занята вся гильдия?
181	52	По-разному... Главные, кто ведёт этот караван, — я, мой секретарь и заместитель председателя.
181	54	Разумеется, это широкий торговый замысел, охватывающий весь край. Мы выйдем с Большого рынка, пройдём через Булрон, Королевство Рума, Арксил, Аматею, Эндаррин и Касторию и наконец вернёмся на Большой рынок Фрилендов... замкнув наш великий торговый круг.
181	56	Прежде мы ходили только на юг, в Королевство Мироземье. А этот путь тянется через несколько земель, длится много дней и по размаху и вложениям не имеет себе равных. Делаем мы такое впервые, оттого все и сбились с ног.
181	58	Крыса найдена. Вы ни за что не догадаетесь, кто это.
181	59	Похоже, это тот, на кого я бы и не подумала. Продолжайте.
181	70	Осборн вернулся?
181	101	(Уйти) Хорошо, понятно.
181	102	(Уйти) Хорошо, мне всё ясно. Предельно ясно.
181	128	Что? Кто?!
181	129	(Вы передали молоко Мары и рассказали председателю о поставках дурмана с Базы)
181	130	У меня сердце разрывается. Не думала, что в его годы он так себя опозорит. Может быть, дело в том... может, так он переживает, что его не выбрали председателем. Я и вообразить не могла, что он предаст нас и уйдёт к Базе из-за жалкой зависимости. Этому нет прощения. Эти преступники — враги самого порядка. Им выгодно и когда общество стоит, и когда оно рушится.
181	134	Этот случай доказывает, что лазутчик всё-таки существует. Вам нужно продолжать расследование.
181	162	Дело в том, что мы намерены ударить по Базе.
181	163	Не думаю, что у вас хватит людей для такого наступления.
181	164	Вы полагаете, что сможете победить? Я не вижу в гильдии большой охраны.
181	165	Ха-ха, теперь, пожалуй, скрывать больше нечего.
181	166	Может показаться, что у гильдии всего несколько стражников, но мы уже тайно собрали и обучили свой отряд.
181	167	Нам даже не нужно уничтожать всю Базу. Достаточно выбить их лучших бойцов — а вытеснить остальных с Большого рынка будет несложно.
181	168	Чтобы дело наверняка удалось, мы подумывали поставить во главе отряда вас. В ваших способностях сомнений нет, а судя по последним делам, вы и сами твёрдый противник молока Мары.
181	169	К тому же вы знаете Базу изнутри. Никто не подходит для этого лучше вас.
181	170	Это честь, но и опасность. Подумайте, прежде чем отвечать. Как только согласитесь — выступаем немедля.
181	171	Я с вами.
181	172	(Уйти) Хорошо, я подумаю.
181	173	Медлить некогда! Идём сейчас же!
181	179	(Шёпотом) Взял дурман у Хименес, тут же развернулся и доложил председателю. Умеешь ты разыграть правосудие!
181	180	Посетитель, судя по виду — искатель приключений? Позвольте узнать, какое у вас дело?
181	181	(Уйти) Хорошо, пока на этом.
181	182	Что это за место?
181	184	Разумеется, мы можем выражать волю только тех дельцов, кто состоит в гильдии. Кто вступать не желает, пользуется лишь самыми простыми услугами.
181	185	Разве не все торговцы Большого рынка вступают в Торговую гильдию?
181	186	Мы на это надеемся. Прежде к нам шли почти все дельцы, за вычетом нескольких... особых... случаев.
181	187	А торговцы, вступающие в гильдию, платят вам взнос?
181	188	У вас найдётся для меня работа? Желательно из тех, что хорошо оплачиваются.
181	189	Разумеется, платят. В конце концов, как и всякому делу, нам нужны деньги. Вступив в гильдию, вы получаете больше, чем платите.
181	190	С тех пор как появилась эта пресловутая База, мы не принимаем торговцев, заподозренных в продаже молока Мары.
181	191	Мы оказываем самые разные услуги: чиним лавки и снаряжение, поддерживаем порядок, улаживаем споры между торговцами и покупателями. Гильдия состоит из торговцев и потому понимает, что торговцам нужно.
181	192	Кроме здешних дел, мы снаряжаем торговые караваны в чужие земли. Участники могут возить туда товар и заключать сделки или закупать товары в других краях.
181	194	Иными словами, выбор у нас невелик.
181	195	А что там с этой Базой?
181	196	Похоже, вы о Базе весьма невысокого мнения.
181	197	Трудно вообразить, чтобы кто-нибудь отозвался о них хорошо. Они опухоль на теле Большого рынка: тянут из всех богатство и не дают взамен ничего!
181	198	Такова позиция нашей гильдии, и она выражает волю всех её членов. Мы делаем это для себя, для честных торговцев, для Большого рынка и для Фрилендов.
181	200	Одна из наших ошибок — что мы не разглядели их вовремя. Молоко Мары из дальних краёв уже расходилось по Большому рынку. А когда мы поняли, что База у нас под самым носом, они уже стали силой, с которой приходится считаться.
181	201	Не скажу, что все дельцы, что к нам приходят, — люди совестливые и порядочные. Но те, кто помогает Базе сбывать дурман, не просто «бессовестные». Они не только торгуют тем, что заведомо губит людей, — они ещё и не понимают, что это ремесло погубит сам Большой рынок! Все останутся без дела.
181	203	(В записке Эмбер сказано) Найдите крота в Торговой гильдии.
181	206	Вы в этом уверены?
181	207	У меня надёжный источник. Дальше мы сможем работать вместе только после того, как это дело будет закончено. Прошу, поймите мою осторожность... наш враг пробрался во все уголки Большого рынка.
181	208	Наша конечная цель — отвадить людей Большого рынка от молока Мары. А в ближайшее время — хотя бы прикрыть Базу. Этим чужакам важна лишь скорая нажива. Они не более чем свора головорезов.
181	209	Представьте, что весь Большой рынок — от торговцев и ремесленников до гладиаторов — пристрастился и потерял охоту работать. Большой рынок обветшает и придёт в упадок. Толпа одурманенных, не желающих трудиться, сделает это место опаснее и испортит всякую торговлю. Фриленды лишатся своего цветущего торгового средоточия.
181	210	Вы собрали достаточно сведений?
181	212	С виду гильдия работает как обычно и дела ведёт исправно.
181	213	А внутри я как председатель чувствовала, что появилась какая-то новая небрежность. Люди вроде бы прежние, а всё же я это чувствовала... я чувствовала перемену в самом воздухе.
181	217	Может быть, вы себя накручиваете.
181	218	Хотела бы я, чтобы так и было, но я убеждена в обратном. Я на верном пути... только проверьте всё как следует.
181	219	О, вот и прекрасно. Уверена, впредь мы будем понимать друг друга лучше.
181	220	Да... но, думаю, сбились с пути лишь немногие. Большинству своих людей я очень доверяю. Не верю, что всех их так легко купить.
181	221	Похоже, Торговая гильдия не такая уж сплочённая.
181	222	Хотела бы, да только это неосуществимо. Пока двери гильдии открыты для всех, в неё будут стекаться самые разные взгляды.
181	223	Кто-то понимает, что Торговая гильдия — единственное, чем торговцы могут отстоять свои общие интересы, а кто-то пойдёт работать на всякого, кто предложит достаточно денег. Большинство же просто плывёт по течению. Это их право, и они им пользуются.
181	224	Впрочем, и База не так уж непроницаема. Вы скоро в этом убедитесь.
181	225	Его зовут Роджер Осборн. Тридцати с чем-то лет, с бородой, лысеющий, высокий и худой.
181	226	Как он обычно с вами связывается?
181	227	Раньше мы встречались в условленном месте, но... два месяца назад он не пришёл. С тех пор от него ни слова.
181	228	Людей у нас не хватает, и на его поиски мы никого не отправили. К счастью, теперь есть вы.
181	229	Расскажете о своём помощнике?
181	230	А что такое? Его зовут Эд Дженнинг. Он поступил к нам месяца четыре назад. Работник весьма усердный.
181	231	К счастью, в последнее время у меня было затишье, так что и у него работы поубавилось. Иначе, боюсь, он бы себя загнал.
181	232	Он засиживается допоздна потому, что не поспевает? Такое нечасто увидишь... большинство отлынивает от работы, пока есть возможность.
181	233	Он и правда усерден. Настоящий труженик.
181	234	Если он сохранит такой шаг, то скоро станет одним из тех, кого прочат в председатели. Право, я возлагаю на него самые большие надежды.
181	235	Как он попал в гильдию?
181	236	Пришёл обычным набором. Так к нам приходят многие.
181	237	Если вы думаете, что все, кто работает в гильдии, — торговцы, то вы ошибаетесь.
181	238	Не боитесь, что среди них затешется кто-нибудь с Базы?
181	239	Пожалуй, устроено неплохо. На то есть свои причины.
181	240	У всякого замысла есть слабые места и опасности. Пока что это, похоже, лучший путь. Может быть, следующий председатель придумает лучше.
181	242	Он у нас недавно, так что ему, наверное, нужно было время освоиться. Он и сам говорил, что любит устраивать и расписывать работу на свой лад. В последнее время всё спрашивает, нет ли у меня новых поручений, — настоящий работяга.
181	244	Мы об этом думали. Но если не брать людей со стороны, откуда нам пополнять ряды? По одним рекомендациям?
181	245	Задача непростая. Управляющих мы берём со стороны, чтобы не плодить перекосов и грызни между членами гильдии. Да и как бы мы ни набирали людей, за тем, чем они заняты после службы, не уследишь. Хотите верьте, хотите нет, но иные заглядывают и в таверну при Базе.
181	247	Недавно я задумала целый ряд мер, чтобы объяснить людям, чем опасно молоко Мары: и чем оно вредит человеку, и как сказывается на торговле. Иные пристращаются просто по неведению. Большим торгам нужен покой, и картина того хаоса, который несёт дурман, наверняка повлияет на их решения.
181	248	Мы хотели бы побольше узнать о заместителе председателя.
181	249	О, это мой давний сослуживец. Хороший человек и работник усердный.
181	250	Помните: подозревать стоит всякого.
181	251	В своё время мы с ним соперничали за место председателя. Тогда мы оба тянули лямку, стараясь показать себя перед прежним председателем.
181	252	Победила я, а он стал заместителем. Я думала, он не захочет работать, когда я стану давать ему поручения. Мы ведь были соперниками, а он проиграл — и у него были все причины досадовать, что председателем стала я.
181	253	Вышло же, что это я судила о нём слишком мелко. Он сохранил своё прежнее остроумие, мы часто обедаем вместе, а поручения он исполняет исправно.
181	254	Иные очень хорошо умеют скрывать свои чувства.
181	255	Может быть. Может быть, в глубине души он о чём-то и жалеет. Но это ничего. Пока работа идёт, большего я и не прошу.
181	257	Не знаю. Я его не спрашивала, а потом уже и случая не было. Его давно нет в живых.
181	258	Хм, мне и самой хотелось бы знать. Видно, придётся спросить его на том свете.
181	259	Я ведь скоро отойду от дел. Если у него ещё есть охота стать председателем, место будет за ним. Он тут очевидный выбор.
181	260	Неужели несколько одурманенных в Торговой гильдии наделают столько бед? Если хотите знать моё мнение... да, это была бы беда.
181	267	Хорошо. Начните с того, чтобы выявить пристрастившихся. А затем помаленьку идите по следу и найдите крота.
181	275	В этом деле заняты и другие члены гильдии. Оно слишком важное, чтобы вести его малыми силами.
181	276	С тех пор главной заботой гильдии стало уже не просто служить Большому рынку, а бороться с торговлей молоком Мары и отстаивать само существование рынка.
181	282	Прежде всего это ударит по нашим торговым караванам. Мы вложили в них немало, и если дело сорвётся, гильдии придётся туго.
181	284	Так что если Базе удастся наводнить гильдию одурманенными, это наверняка подточит волю наших людей и разложит наши ряды. И вот тогда... одолеть нас будет легко.
181	286	Что ж... как видите, я здесь работаю. Я Эмбер Купер, председатель Торговой гильдии.
181	287	Какое у вас дело к Торговой гильдии?
181	288	Хочу доложить, что мне удалось узнать о кроте.
181	289	Говорите скорее, я с нетерпением жду ваших вестей.
181	290	(Вы рассказываете председателю всё: заместитель Тоби пристрастился к дурману... и он же главный подозреваемый)
181	291	...Что? Тоби сам признался? Невероятно!
181	292	Этот крот работал только ночью, когда все расходились, но две недели назад затаился. Это очень тревожно.
181	293	Сведений всё ещё мало, но круг заметно сузился. Наконец-то не нужно искать иголку в стоге сена. Вы отлично справляетесь. Не сбавляйте — и поймайте крысу!
181	294	Раз никто из пристрастившихся лазутчика в глаза не видел, свидетелей искать незачем. Надеюсь, вы найдёте вещественные доказательства своей догадки.
181	295	Довольно часто мы даём видному дельцу должность, на которой почти нечего делать. За редкими исключениями они не берутся за настоящую работу гильдии: она, понятное дело, приносит куда меньше, чем их собственные предприятия.
181	296	Мне казалось, в гильдии работают одни торговцы.
181	297	Так оно и было... когда её только основали. Тогда Большой рынок ещё не был Большим рынком. Он был скорее деревней, разве что торговцев в ней хватало.
181	298	В ту пору Торговой гильдии приходилось и от внешних угроз отбиваться, и за постройкой города следить. По правде, мы всегда делали то, чем в других местах занимаются советы и чиновники. Насколько я знаю, торговцы гильдии могли много выиграть от роста города, и потому у них было немало общих забот. Об общем благе они пеклись как о собственном деле и вели его по совести.
181	299	Прошли годы, и Большой рынок стал важным торговым средоточием. Соперничество между торговцами и их кругами сделалось жестоким. С той поры, оставь мы гильдию в руках торговцев, иные пользовались бы общими средствами и правилами ради собственных промыслов... или чтобы ударить по соперникам. Придворных летописцев, чтобы записывать всякую семейную распрю, у нас нет, но урок мы помним.
181	300	Тогда гильдия перестроилась и стала такой, какова она сегодня.
181	301	По сути мы союз торговцев, а не королевство и не совет вольного города. Разбирать каждого новичка до последней мелочи мы не можем. Уж лучше я налажу работу самой гильдии и поищу, чем скрепить людей покрепче... для начала — платить им больше.
181	302	В какую сторону мне теперь копать?
181	303	Попробуйте выяснить, кто в гильдии пристрастился. Знаю, что это непросто, но постарайтесь. Остальное мы возьмём на себя.
181	304	Благодаря показаниям нескольких одурманенных мы теперь кое-что знаем об этом кроте. Будем надеяться, что это не одни догадки.
181	305	Лазутчик работал только ночью, когда все расходились, но две недели назад затаился. Первая наша неудачная облава была три месяца назад — стало быть, в гильдии он не меньше трёх месяцев.
181	307	Сведений по-прежнему немного, но круг заметно сузился. По крайней мере, мы больше не тычемся вслепую. Вы молодцы. Не сбавляйте — и подведите эту проклятую крысу под суд!
181	308	Верите вы уликам или нет, а я считаю, что обвинить этого лазутчика можно только твёрдым вещественным доказательством. Скажу яснее: нам нужно неоспоримое подтверждение его участия — и ничего меньше.
181	310	Чем в основном занимается Торговая гильдия?
181	311	Мы служим торговцам: улаживаем разные дела на здешнем рынке и в торговле, а также снаряжаем походы за её пределы.
181	312	Почти все услуги — только для членов гильдии. Кто в ней не состоит, тому остаётся лишь пользоваться той торговой средой, которую мы поддерживаем.
181	313	Разве не все торговцы Большого рынка рано или поздно вступят в Торговую гильдию?
181	314	Мы на это надеемся. Прежде к нам шли почти все дельцы, за вычетом нескольких... особых... случаев.
181	315	А торговцы, вступающие в гильдию, платят вам взнос?
181	316	Разумеется, платят. В конце концов, нам нужны деньги, чтобы работать. Вступив в гильдию, вы получаете куда больше, чем платите.
181	317	С тех пор как появилась эта пресловутая База, мы не принимаем торговцев, заподозренных в продаже молока Мары.
181	318	Мы оказываем самые разные услуги: чиним, поддерживаем порядок, улаживаем споры между торговцами и покупателями. Гильдия состоит из торговцев и потому понимает, что торговцам нужно.
181	319	Кроме здешних дел, мы снаряжаем торговые караваны в другие края. Участники могут возить туда товар и заключать сделки или привозить обратно чужеземные товары.
181	320	Иными словами, выбор у торговцев невелик.
181	321	А что там с этой Базой?
181	322	Похоже, вы о Базе весьма невысокого мнения.
181	323	Трудно вообразить, чтобы кто-нибудь отозвался о них хорошо. Они как опухоль, что растёт внутри Большого рынка: тянут из всех богатство и не дают взамен ничего!
181	324	Таково мнение нашей гильдии и воля бесчисленных торговцев, что в ней состоят. Мы делаем это для себя, для честных дельцов, для Большого рынка и для Фрилендов.
181	325	Эти люди прячутся под таверной, варят своё мерзкое молоко Мары, а потом сбывают его наверх через сговорчивых торговцев с Большого рынка. С меня довольно. Терпеть эту заразу дальше нельзя.
181	326	Самая большая наша ошибка — что мы не заметили их вовремя: молоко Мары со стороны уже расходилось по Большому рынку. А когда мы поняли, что База у нас под самым носом, они уже стали силой, с которой приходится считаться.
181	327	В общем, не скажу, что все дельцы, что к нам приходят, — люди добрые и совестливые, но те, кто помогает Базе сбывать дурман, не просто «бессовестные». Они не только торгуют тем, что заведомо вредит, — они ещё и не понимают, что это ремесло погубит Большой рынок! Все останутся без куска хлеба.
181	329	Представьте, что весь Большой рынок — от торговцев до крестьян, от ремесленников до гладиаторов — только и хочет, что сидеть да пить молоко Мары целыми днями. Большой рынок обветшает и придёт в упадок. Толпа одурманенных, не способных работать, сделает это место опаснее, а торговлю — хуже. Фриленды наверняка лишатся своего цветущего торгового средоточия.
181	330	По моему настоянию гильдия решила переменить путь и взять на себя больше. Мы пробовали набрать своих людей для борьбы с Базой... сами догадываетесь, чем это кончилось. Эти головорезы ведут злое ремесло и вредят людям любыми средствами. Будущее Большого рынка нельзя оставлять им.
181	331	(Уйти) Хорошо, мне всё ясно.
181	333	(Вы показали председателю письмо, найденное в ящике Эда Дженнинга)
181	334	Вот уж не думала, что это он. Мне трудно поверить, что такой способный помощник и был кротом, которого База посадила подле меня.
